Month,Year,Quarter,District,Street,Control Number,Connection Type,Service Address,Previous Reading,Present Reading,Cleaned Previous Reading,Cleaned Present Reading,Cleaned Consumption,Record Status,Connection Status
AUG,2022,Q3,District 2,Alicante Street,500985,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,501379,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500340,Residential,"Alicante St, Dist. 2",4213.0,4258.0,4213.0,4258.0,45,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500552,Residential,"Alicante St, Dist. 3",4100.0,4144.0,4100.0,4144.0,44,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500264,Residential,"Alicante St, Dist. 2",644.0,651.0,644.0,651.0,7,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500905,Residential,"Alicante St, Dist. 2",2826.0,2826.0,2826.0,2826.0,0,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500146,Residential,"Alicante St, Dist. 3",6178.0,6221.0,6178.0,6221.0,43,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500563,Residential,"Alicante St, Dist. 2",2739.0,2739.0,2739.0,2739.0,0,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500537,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500564,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,501558,Commercial,"Alicante St, Dist. 2",9.0,10.0,9.0,10.0,1,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,501690,Residential,"Alicante St, Dist. 2",499.0,505.0,499.0,505.0,6,Corrected,Active
AUG,2022,Q3,District 1,Alicante Street,501025,Residential,"Alicante St, Dist. 1",808.0,868.0,808.0,868.0,60,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,501023,Residential,"Alicante St, Dist. 4",235.0,252.0,235.0,252.0,17,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,501289,Residential,"Alicante St, Dist. 2",854.0,936.0,854.0,936.0,82,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500461,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500623,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500008,Residential,"Alicante St, Dist. 2",2074.0,2107.0,2074.0,2107.0,33,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500760,Residential,"Alicante St, Dist. 3",437.0,449.0,437.0,449.0,12,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500094,Residential,"Alicante St, Dist. 4",3188.0,3188.0,3188.0,3188.0,0,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500678,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,501306,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Alicante Street,501518,Commercial,"Alicante St, Dist. 3",823.0,890.0,823.0,890.0,67,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,501291,Residential,"Alicante St, Dist. 2",1372.0,1405.0,1372.0,1405.0,33,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,501128,Residential,"Alicante St, Dist. 2",478.0,478.0,478.0,478.0,0,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500793,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,500010,Residential,"Alicante St, Dist. 4",347.0,371.0,347.0,371.0,24,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500907,Commercial,"Alicante St, Dist. 2",2265.0,2294.0,2265.0,2294.0,29,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500910,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,500178,Residential,"Alicante St, Dist. 4",10424.0,10529.0,10424.0,10529.0,105,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500559,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500284,Commercial,"Alicante St, Dist. 2",22466.0,22936.0,22466.0,22936.0,470,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500717,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Alicante Street,500013,Residential,"Alicante St, Dist. 3",4317.0,4367.0,4317.0,4367.0,50,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500794,Residential,"Alicante St, Dist. 4",867.0,930.0,867.0,930.0,63,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500408,Residential,"Alicante St, Dist. 2",5566.0,5566.0,5566.0,5566.0,0,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500973,Commercial,"Alicante St, Dist. 2",244.0,258.0,244.0,258.0,14,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500475,Residential,"Alicante St, Dist. 2",1210.0,1275.0,1210.0,1275.0,65,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500986,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,501344,Residential,"Alicante St, Dist. 2",389.0,401.0,389.0,401.0,12,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500250,Residential,"Alicante St, Dist. 2",1025.0,1066.0,1025.0,1066.0,41,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500789,Residential,"Alicante St, Dist. 3",1278.0,1325.0,1278.0,1325.0,47,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500978,Residential,"Alicante St, Dist. 2",2130.0,2160.0,2130.0,2160.0,30,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,501620,Residential,"Alicante St, Dist. 2",1097.0,1181.0,1097.0,1181.0,84,Corrected,Active
AUG,2022,Q3,District 1,Alicante Street,501799,Residential,"Alicante St, Dist. 1",127.0,156.0,127.0,156.0,29,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500650,Residential,"Alicante St, Dist. 3",2997.0,3026.0,2997.0,3026.0,29,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,501481,Residential,"Alicante St, Dist. 2",1353.0,1410.0,1353.0,1410.0,57,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500696,Residential,"Alicante St, Dist. 2",1327.0,1400.0,1327.0,1400.0,73,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500812,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,501722,Residential,"Alicante St, Dist. 2",342.0,385.0,342.0,385.0,43,Corrected,Active
AUG,2022,Q3,District 1,Alicante Street,500271,Residential,"Alicante St, Dist. 1",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,500093,Residential,"Alicante St, Dist. 4",2288.0,2346.0,2288.0,2346.0,58,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500839,Residential,"Alicante St, Dist. 3",5291.0,5472.0,5291.0,5472.0,181,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,501088,Residential,"Alicante St, Dist. 3",2189.0,2214.0,2189.0,2214.0,25,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,501878,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500265,Residential,"Alicante St, Dist. 2",21.0,38.0,21.0,38.0,17,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500241,Residential,"Alicante St, Dist. 4",4598.0,4678.0,4598.0,4678.0,80,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500270,Residential,"Alicante St, Dist. 2",1185.0,1244.0,1185.0,1244.0,59,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,501425,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 2,Alicante Street,500011,Residential,"Alicante St, Dist. 2",2401.0,2429.0,2401.0,2429.0,28,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500723,Residential,"Alicante St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Alicante Street,501703,Residential,"Alicante St, Dist. 3",436.0,482.0,436.0,482.0,46,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500378,Residential,"Alicante St, Dist. 2",1439.0,1552.0,1439.0,1552.0,113,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,501847,Commercial,"Alicante St, Dist. 3",2014.0,2195.0,2014.0,2195.0,181,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500487,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,500203,Residential,"Alicante St, Dist. 4",1365.0,1365.0,1365.0,1365.0,0,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500941,Commercial,"Alicante St, Dist. 4",702.0,746.0,702.0,746.0,44,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500584,Residential,"Alicante St, Dist. 4",3599.0,3631.0,3599.0,3631.0,32,Corrected,Active
AUG,2022,Q3,District 3,Alicante Street,500368,Residential,"Alicante St, Dist. 3",4017.0,4034.0,4017.0,4034.0,17,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500381,Residential,"Alicante St, Dist. 2",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,500911,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,501773,Residential,"Alicante St, Dist. 4",226.0,268.0,226.0,268.0,42,Corrected,Active
AUG,2022,Q3,District 1,Alicante Street,500356,Residential,"Alicante St, Dist. 1",1247.0,1263.0,1247.0,1263.0,16,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500170,Residential,"Alicante St, Dist. 4",5585.0,5585.0,5585.0,5585.0,0,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500633,Residential,"Alicante St, Dist. 4",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 4,Alicante Street,501428,Residential,"Alicante St, Dist. 4",1359.0,1391.0,1359.0,1391.0,32,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500726,Residential,"Alicante St, Dist. 2",1406.0,1446.0,1406.0,1446.0,40,Corrected,Active
AUG,2022,Q3,District 2,Alicante Street,500984,Commercial,"Alicante St, Dist. 2",765.0,814.0,765.0,814.0,49,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500399,Residential,"Alicante St, Dist. 4",2518.0,2518.0,2518.0,2518.0,0,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,501324,Commercial,"Alicante St, Dist. 4",547.0,571.0,547.0,571.0,24,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,501749,Residential,"Alicante St, Dist. 4",5822.0,5822.0,5822.0,5822.0,0,Corrected,Active
AUG,2022,Q3,District 4,Alicante Street,500056,Residential,"Alicante St, Dist. 4",3765.0,3797.0,3765.0,3797.0,32,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,500547,Commercial,"Almonte St, Dist. 3",329.0,403.0,329.0,403.0,74,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,500612,Residential,"Almonte St, Dist. 3",289.0,371.0,289.0,371.0,82,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,500683,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Almonte Street,501177,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Almonte Street,500815,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Almonte Street,501218,Commercial,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Almonte Street,500662,Residential,"Almonte St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Almonte Street,501067,Residential,"Almonte St, Dist. 3",407.0,487.0,407.0,487.0,80,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,500983,Residential,"Almonte St, Dist. 3",8277.0,8304.0,8277.0,8304.0,27,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,501294,Residential,"Almonte St, Dist. 3",5076.0,5076.0,5076.0,5076.0,0,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,500082,Residential,"Almonte St, Dist. 3",9953.0,10077.0,9953.0,10077.0,124,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,501285,Commercial,"Almonte St, Dist. 3",3142.0,3275.0,3142.0,3275.0,133,Corrected,Active
AUG,2022,Q3,District 1,Almonte Street,500832,Commercial,"Almonte St, Dist. 1",2361.0,2649.0,2361.0,2649.0,288,Corrected,Active
AUG,2022,Q3,District 3,Almonte Street,501529,Residential,"Almonte St, Dist. 3",1389.0,1441.0,1389.0,1441.0,52,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500118,Residential,"Altarejos St, Dist. 3",6928.0,6980.0,6928.0,6980.0,52,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501241,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,500072,Residential,"Altarejos St, Dist. 3",2143.0,2143.0,2143.0,2143.0,0,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500810,Commercial,"Altarejos St, Dist. 3",364.0,405.0,364.0,405.0,41,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501534,Residential,"Altarejos St, Dist. 3",33.0,33.0,33.0,33.0,0,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500447,Residential,"Altarejos St, Dist. 3",6938.0,6938.0,6938.0,6938.0,0,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500809,Residential,"Altarejos St, Dist. 3",1714.0,1748.0,1714.0,1748.0,34,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500483,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,500443,Residential,"Altarejos St, Dist. 3",2475.0,2479.0,2475.0,2479.0,4,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501474,Residential,"Altarejos St, Dist. 3",789.0,824.0,789.0,824.0,35,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500215,Residential,"Altarejos St, Dist. 3",500.0,538.0,500.0,538.0,38,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500043,Residential,"Altarejos St, Dist. 3",2009.0,2010.0,2009.0,2010.0,1,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501645,Residential,"Altarejos St, Dist. 3",1289.0,1392.0,1289.0,1392.0,103,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500149,Residential,"Altarejos St, Dist. 3",5743.0,5792.0,5743.0,5792.0,49,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500186,Commercial,"Altarejos St, Dist. 3",658.0,694.0,658.0,694.0,36,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500805,Commercial,"Altarejos St, Dist. 3",3929.0,3965.0,3929.0,3965.0,36,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501717,Commercial,"Altarejos St, Dist. 3",339.0,374.0,339.0,374.0,35,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500741,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,501026,Residential,"Altarejos St, Dist. 3",847.0,868.0,847.0,868.0,21,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500164,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,501216,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,500836,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,501661,Residential,"Altarejos St, Dist. 3",389.0,431.0,389.0,431.0,42,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500258,Residential,"Altarejos St, Dist. 3",1736.0,1799.0,1736.0,1799.0,63,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500824,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,501494,Industrial,"Altarejos St, Dist. 3",3151.0,3158.0,3151.0,3158.0,7,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500551,Residential,"Altarejos St, Dist. 3",,,,,0,Corrected,Unknown
AUG,2022,Q3,District 3,Altarejos Street,500205,Residential,"Altarejos St, Dist. 3",2548.0,2548.0,2548.0,2548.0,0,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,500595,Residential,"Altarejos St, Dist. 3",2230.0,2253.0,2230.0,2253.0,23,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501850,Residential,"Altarejos St, Dist. 3",67.0,108.0,67.0,108.0,41,Corrected,Active
AUG,2022,Q3,District 3,Altarejos Street,501027,Residential,"Altarejos St, Dist. 3",1324.0,1362.0,1324.0,1362.0,38,Corrected,Active
